Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
8207.0    ,0.4216      ,4.4033        ,0.0000      ,2000.0000   ,301.37      ,4.22  
8208.0    ,0.4217      ,4.4022        ,0.0000      ,2000.0000   ,301.36      ,4.22  
8209.0    ,0.4218      ,4.4011        ,0.0000      ,2000.0000   ,301.36      ,4.22  
8210.0    ,0.4219      ,4.4000        ,0.0000      ,2000.0000   ,301.36      ,4.22  
8211.0    ,0.4221      ,4.3989        ,0.0000      ,2000.0000   ,301.36      ,4.22  
8212.0    ,0.4222      ,4.3978        ,0.0000      ,2000.0000   ,301.36      ,4.22  
8213.0    ,0.4223      ,4.3967        ,0.0000      ,2000.0000   ,301.36      ,4.22  
8214.0    ,0.4224      ,4.3956        ,0.0000      ,2000.0000   ,301.35      ,4.22  
8215.0    ,0.4225      ,4.3945        ,0.0000      ,2000.0000   ,301.35      ,4.22  
8216.0    ,0.4226      ,4.3934        ,0.0000      ,2000.0000   ,301.35      ,4.22  
8217.0    ,0.4228      ,4.3924        ,0.0000      ,2000.0000   ,301.35      ,4.22  
8218.0    ,0.4229      ,4.3913        ,0.0000      ,2000.0000   ,301.35      ,4.22  
8219.0    ,0.4230      ,4.3902        ,0.0000      ,2000.0000   ,301.35      ,4.22  
8220.0    ,0.4231      ,4.3891        ,0.0000      ,2000.0000   ,301.34      ,4.22  
8221.0    ,0.4232      ,4.3880        ,0.0000      ,2000.0000   ,301.34      ,4.22  
8222.0    ,0.4234      ,4.3869        ,0.0000      ,2000.0000   ,301.34      ,4.22  
8223.0    ,0.4235      ,4.3858        ,0.0000      ,2000.0000   ,301.34      ,4.22  
8224.0    ,0.4236      ,4.3847        ,0.0000      ,2000.0000   ,301.34      ,4.22  
8225.0    ,0.4237      ,4.3836        ,0.0000      ,2000.0000   ,301.34      ,4.22  
8226.0    ,0.4238      ,4.3825        ,0.0000      ,2000.0000   ,301.33      ,4.22  
8227.0    ,0.4239      ,4.3814        ,0.0000      ,2000.0000   ,301.33      ,4.22  
8228.0    ,0.4241      ,4.3803        ,0.0000      ,2000.0000   ,301.33      ,4.22  
8229.0    ,0.4242      ,4.3792        ,0.0000      ,2000.0000   ,301.33      ,4.22  
8230.0    ,0.4243      ,4.3781        ,0.0000      ,2000.0000   ,301.33      ,4.22  
8231.0    ,0.4244      ,4.3771        ,0.0000      ,2000.0000   ,301.33      ,4.22  
8232.0    ,0.4245      ,4.3760        ,0.0000      ,2000.0000   ,301.32      ,4.22  
8233.0    ,0.4246      ,4.3749        ,0.0000      ,2000.0000   ,301.32      ,4.22  
8234.0    ,0.4248      ,4.3738        ,0.0000      ,2000.0000   ,301.32      ,4.22  
8235.0    ,0.4249      ,4.3727        ,0.0000      ,2000.0000   ,301.32      ,4.22  
8236.0    ,0.4250      ,4.3716        ,0.0000      ,2000.0000   ,301.32      ,4.22  
8237.0    ,0.4251      ,4.3705        ,0.0000      ,2000.0000   ,301.32      ,4.22  
8238.0    ,0.4252      ,4.3694        ,0.0000      ,2000.0000   ,301.31      ,4.22  
8239.0    ,0.4254      ,4.3683        ,0.0000      ,2000.0000   ,301.31      ,4.22  
8240.0    ,0.4255      ,4.3672        ,0.0000      ,2000.0000   ,301.31      ,4.22  
8241.0    ,0.4256      ,4.3662        ,0.0000      ,2000.0000   ,301.31      ,4.22  
8242.0    ,0.4257      ,4.3651        ,0.0000      ,2000.0000   ,301.31      ,4.22  
8243.0    ,0.4258      ,4.3640        ,0.0000      ,2000.0000   ,301.31      ,4.22  
8244.0    ,0.4259      ,4.3629        ,0.0000      ,2000.0000   ,301.30      ,4.22  
8245.0    ,0.4261      ,4.3618        ,0.0000      ,2000.0000   ,301.30      ,4.22  
8246.0    ,0.4262      ,4.3607        ,0.0000      ,2000.0000   ,301.30      ,4.22  
8247.0    ,0.4263      ,4.3596        ,0.0000      ,2000.0000   ,301.30      ,4.22  
8248.0    ,0.4264      ,4.3586        ,0.0000      ,2000.0000   ,301.30      ,4.22  
8249.0    ,0.4265      ,4.3575        ,0.0000      ,2000.0000   ,301.30      ,4.22  
8250.0    ,0.4267      ,4.3564        ,0.0000      ,2000.0000   ,301.29      ,4.22  
8251.0    ,0.4268      ,4.3553        ,0.0000      ,2000.0000   ,301.29      ,4.22  
8252.0    ,0.4269      ,4.3542        ,0.0000      ,2000.0000   ,301.29      ,4.22  
8253.0    ,0.4270      ,4.3531        ,0.0000      ,2000.0000   ,301.29      ,4.22  
8254.0    ,0.4271      ,4.3521        ,0.0000      ,2000.0000   ,301.29      ,4.22  
8255.0    ,0.4272      ,4.3510        ,0.0000      ,2000.0000   ,301.29      ,4.22  
8256.0    ,0.4274      ,4.3499        ,0.0000      ,2000.0000   ,301.28      ,4.22  
8257.0    ,0.4275      ,4.3488        ,0.0000      ,2000.0000   ,301.28      ,4.22  
8258.0    ,0.4276      ,4.3477        ,0.0000      ,2000.0000   ,301.28      ,4.22  
8259.0    ,0.4277      ,4.3466        ,0.0000      ,2000.0000   ,301.28      ,4.22  
8260.0    ,0.4278      ,4.3456        ,0.0000      ,2000.0000   ,301.28      ,4.22  
8261.0    ,0.4280      ,4.3445        ,0.0000      ,2000.0000   ,301.28      ,4.22  
8262.0    ,0.4281      ,4.3434        ,0.0000      ,2000.0000   ,301.27      ,4.22  
8263.0    ,0.4282      ,4.3423        ,0.0000      ,2000.0000   ,301.27      ,4.22  
8264.0    ,0.4283      ,4.3412        ,0.0000      ,2000.0000   ,301.27      ,4.22  
8265.0    ,0.4284      ,4.3402        ,0.0000      ,2000.0000   ,301.27      ,4.22  
8266.0    ,0.4286      ,4.3391        ,0.0000      ,2000.0000   ,301.27      ,4.22  
8267.0    ,0.4287      ,4.3380        ,0.0000      ,2000.0000   ,301.27      ,4.22  
8268.0    ,0.4288      ,4.3369        ,0.0000      ,2000.0000   ,301.26      ,4.22  
8269.0    ,0.4289      ,4.3358        ,0.0000      ,2000.0000   ,301.26      ,4.22  
8270.0    ,0.4290      ,4.3348        ,0.0000      ,2000.0000   ,301.26      ,4.22  
8271.0    ,0.4292      ,4.3337        ,0.0000      ,2000.0000   ,301.26      ,4.22  
8272.0    ,0.4293      ,4.3326        ,0.0000      ,2000.0000   ,301.26      ,4.22  
8273.0    ,0.4294      ,4.3315        ,0.0000      ,2000.0000   ,301.26      ,4.22  
8274.0    ,0.4295      ,4.3305        ,0.0000      ,2000.0000   ,301.25      ,4.22  
8275.0    ,0.4296      ,4.3294        ,0.0000      ,2000.0000   ,301.25      ,4.22  
8276.0    ,0.4297      ,4.3283        ,0.0000      ,2000.0000   ,301.25      ,4.22  
8277.0    ,0.4299      ,4.3272        ,0.0000      ,2000.0000   ,301.25      ,4.22  
8278.0    ,0.4300      ,4.3262        ,0.0000      ,2000.0000   ,301.25      ,4.22  
8279.0    ,0.4301      ,4.3251        ,0.0000      ,2000.0000   ,301.25      ,4.22  
8280.0    ,0.4302      ,4.3240        ,0.0000      ,2000.0000   ,301.24      ,4.22  
8281.0    ,0.4303      ,4.3229        ,0.0000      ,2000.0000   ,301.24      ,4.22  
8282.0    ,0.4305      ,4.3219        ,0.0000      ,2000.0000   ,301.24      ,4.22  
8283.0    ,0.4306      ,4.3208        ,0.0000      ,2000.0000   ,301.24      ,4.22  
8284.0    ,0.4307      ,4.3197        ,0.0000      ,2000.0000   ,301.24      ,4.22  
8285.0    ,0.4308      ,4.3186        ,0.0000      ,2000.0000   ,301.23      ,4.22  
8286.0    ,0.4309      ,4.3176        ,0.0000      ,2000.0000   ,301.23      ,4.22  
8287.0    ,0.4311      ,4.3165        ,0.0000      ,2000.0000   ,301.23      ,4.22  
8288.0    ,0.4312      ,4.3154        ,0.0000      ,2000.0000   ,301.23      ,4.22  
8289.0    ,0.4313      ,4.3144        ,0.0000      ,2000.0000   ,301.23      ,4.23  
8290.0    ,0.4314      ,4.3133        ,0.0000      ,2000.0000   ,301.23      ,4.23  
8291.0    ,0.4315      ,4.3122        ,0.0000      ,2000.0000   ,301.22      ,4.23  
8292.0    ,0.4317      ,4.3111        ,0.0000      ,2000.0000   ,301.22      ,4.23  
8293.0    ,0.4318      ,4.3101        ,0.0000      ,2000.0000   ,301.22      ,4.23  
8294.0    ,0.4319      ,4.3090        ,0.0000      ,2000.0000   ,301.22      ,4.23  
8295.0    ,0.4320      ,4.3079        ,0.0000      ,2000.0000   ,301.22      ,4.23  
8296.0    ,0.4321      ,4.3069        ,0.0000      ,2000.0000   ,301.22      ,4.23  
8297.0    ,0.4323      ,4.3058        ,0.0000      ,2000.0000   ,301.21      ,4.23  
8298.0    ,0.4324      ,4.3047        ,0.0000      ,2000.0000   ,301.21      ,4.23  
8299.0    ,0.4325      ,4.3037        ,0.0000      ,2000.0000   ,301.21      ,4.23  
8300.0    ,0.4326      ,4.3026        ,0.0000      ,2000.0000   ,301.21      ,4.23  
8301.0    ,0.4327      ,4.3015        ,0.0000      ,2000.0000   ,301.21      ,4.23  
8302.0    ,0.4329      ,4.3005        ,0.0000      ,2000.0000   ,301.21      ,4.23  
8303.0    ,0.4330      ,4.2994        ,0.0000      ,2000.0000   ,301.20      ,4.23  
8304.0    ,0.4331      ,4.2983        ,0.0000      ,2000.0000   ,301.20      ,4.23  
8305.0    ,0.4332      ,4.2973        ,0.0000      ,2000.0000   ,301.20      ,4.23  
8306.0    ,0.4333      ,4.2962        ,0.0000      ,2000.0000   ,301.20      ,4.23  
8307.0    ,0.4335      ,4.2951        ,0.0000      ,2000.0000   ,301.20      ,4.23  
8308.0    ,0.4336      ,4.2941        ,0.0000      ,2000.0000   ,301.20      ,4.23  
8309.0    ,0.4337      ,4.2930        ,0.0000      ,2000.0000   ,301.19      ,4.23  
8310.0    ,0.4338      ,4.2919        ,0.0000      ,2000.0000   ,301.19      ,4.23  
8311.0    ,0.4339      ,4.2909        ,0.0000      ,2000.0000   ,301.19      ,4.23  
8312.0    ,0.4341      ,4.2898        ,0.0000      ,2000.0000   ,301.19      ,4.23  
8313.0    ,0.4342      ,4.2887        ,0.0000      ,2000.0000   ,301.19      ,4.23  
8314.0    ,0.4343      ,4.2877        ,0.0000      ,2000.0000   ,301.19      ,4.23  
8315.0    ,0.4344      ,4.2866        ,0.0000      ,2000.0000   ,301.18      ,4.23  
8316.0    ,0.4345      ,4.2856        ,0.0000      ,2000.0000   ,301.18      ,4.23  
8317.0    ,0.4347      ,4.2845        ,0.0000      ,2000.0000   ,301.18      ,4.23  
8318.0    ,0.4348      ,4.2834        ,0.0000      ,2000.0000   ,301.18      ,4.23  
8319.0    ,0.4349      ,4.2824        ,0.0000      ,2000.0000   ,301.18      ,4.23  
8320.0    ,0.4350      ,4.2813        ,0.0000      ,2000.0000   ,301.18      ,4.23  
8321.0    ,0.4352      ,4.2802        ,0.0000      ,2000.0000   ,301.17      ,4.23  
8322.0    ,0.4353      ,4.2792        ,0.0000      ,2000.0000   ,301.17      ,4.23  
8323.0    ,0.4354      ,4.2781        ,0.0000      ,2000.0000   ,301.17      ,4.23  
8324.0    ,0.4355      ,4.2771        ,0.0000      ,2000.0000   ,301.17      ,4.23  
8325.0    ,0.4356      ,4.2760        ,0.0000      ,2000.0000   ,301.17      ,4.23  
8326.0    ,0.4358      ,4.2749        ,0.0000      ,2000.0000   ,301.17      ,4.23  
8327.0    ,0.4359      ,4.2739        ,0.0000      ,2000.0000   ,301.16      ,4.23  
8328.0    ,0.4360      ,4.2728        ,0.0000      ,2000.0000   ,301.16      ,4.23  
8329.0    ,0.4361      ,4.2718        ,0.0000      ,2000.0000   ,301.16      ,4.23  
8330.0    ,0.4362      ,4.2707        ,0.0000      ,2000.0000   ,301.16      ,4.23  
8331.0    ,0.4364      ,4.2697        ,0.0000      ,2000.0000   ,301.16      ,4.23  
8332.0    ,0.4365      ,4.2686        ,0.0000      ,2000.0000   ,301.16      ,4.23  
8333.0    ,0.4366      ,4.2675        ,0.0000      ,2000.0000   ,301.15      ,4.23  
8334.0    ,0.4367      ,4.2665        ,0.0000      ,2000.0000   ,301.15      ,4.23  
8335.0    ,0.4368      ,4.2654        ,0.0000      ,2000.0000   ,301.15      ,4.23  
8336.0    ,0.4370      ,4.2644        ,0.0000      ,2000.0000   ,301.15      ,4.23  
8337.0    ,0.4371      ,4.2633        ,0.0000      ,2000.0000   ,301.15      ,4.23  
8338.0    ,0.4372      ,4.2623        ,0.0000      ,2000.0000   ,301.15      ,4.23  
8339.0    ,0.4373      ,4.2612        ,0.0000      ,2000.0000   ,301.14      ,4.23  
8340.0    ,0.4375      ,4.2602        ,0.0000      ,2000.0000   ,301.14      ,4.23  
8341.0    ,0.4376      ,4.2591        ,0.0000      ,2000.0000   ,301.14      ,4.23  
8342.0    ,0.4377      ,4.2580        ,0.0000      ,2000.0000   ,301.14      ,4.23  
8343.0    ,0.4378      ,4.2570        ,0.0000      ,2000.0000   ,301.14      ,4.23  
8344.0    ,0.4379      ,4.2559        ,0.0000      ,2000.0000   ,301.13      ,4.23  
8345.0    ,0.4381      ,4.2549        ,0.0000      ,2000.0000   ,301.13      ,4.23  
8346.0    ,0.4382      ,4.2538        ,0.0000      ,2000.0000   ,301.13      ,4.23  
8347.0    ,0.4383      ,4.2528        ,0.0000      ,2000.0000   ,301.13      ,4.23  
8348.0    ,0.4384      ,4.2517        ,0.0000      ,2000.0000   ,301.13      ,4.23  
8349.0    ,0.4386      ,4.2507        ,0.0000      ,2000.0000   ,301.13      ,4.23  
8350.0    ,0.4387      ,4.2496        ,0.0000      ,2000.0000   ,301.12      ,4.23  
8351.0    ,0.4388      ,4.2486        ,0.0000      ,2000.0000   ,301.12      ,4.23  
8352.0    ,0.4389      ,4.2475        ,0.0000      ,2000.0000   ,301.12      ,4.23  
8353.0    ,0.4390      ,4.2465        ,0.0000      ,2000.0000   ,301.12      ,4.23  
8354.0    ,0.4392      ,4.2454        ,0.0000      ,2000.0000   ,301.12      ,4.23  
8355.0    ,0.4393      ,4.2444        ,0.0000      ,2000.0000   ,301.12      ,4.23  
8356.0    ,0.4394      ,4.2433        ,0.0000      ,2000.0000   ,301.11      ,4.23  
8357.0    ,0.4395      ,4.2423        ,0.0000      ,2000.0000   ,301.11      ,4.23  
8358.0    ,0.4396      ,4.2412        ,0.0000      ,2000.0000   ,301.11      ,4.23  
8359.0    ,0.4398      ,4.2402        ,0.0000      ,2000.0000   ,301.11      ,4.23  
8360.0    ,0.4399      ,4.2391        ,0.0000      ,2000.0000   ,301.11      ,4.23  
8361.0    ,0.4400      ,4.2381        ,0.0000      ,2000.0000   ,301.11      ,4.23  
8362.0    ,0.4401      ,4.2370        ,0.0000      ,2000.0000   ,301.10      ,4.23  
8363.0    ,0.4403      ,4.2360        ,0.0000      ,2000.0000   ,301.10      ,4.23  
8364.0    ,0.4404      ,4.2349        ,0.0000      ,2000.0000   ,301.10      ,4.23  
8365.0    ,0.4405      ,4.2339        ,0.0000      ,2000.0000   ,301.10      ,4.23  
8366.0    ,0.4406      ,4.2329        ,0.0000      ,2000.0000   ,301.10      ,4.23  
8367.0    ,0.4407      ,4.2318        ,0.0000      ,2000.0000   ,301.10      ,4.23  
8368.0    ,0.4409      ,4.2308        ,0.0000      ,2000.0000   ,301.09      ,4.23  
8369.0    ,0.4410      ,4.2297        ,0.0000      ,2000.0000   ,301.09      ,4.23  
8370.0    ,0.4411      ,4.2287        ,0.0000      ,2000.0000   ,301.09      ,4.23  
8371.0    ,0.4412      ,4.2276        ,0.0000      ,2000.0000   ,301.09      ,4.23  
8372.0    ,0.4414      ,4.2266        ,0.0000      ,2000.0000   ,301.09      ,4.23  
8373.0    ,0.4415      ,4.2255        ,0.0000      ,2000.0000   ,301.09      ,4.23  
8374.0    ,0.4416      ,4.2245        ,0.0000      ,2000.0000   ,301.08      ,4.23  
8375.0    ,0.4417      ,4.2235        ,0.0000      ,2000.0000   ,301.08      ,4.23  
8376.0    ,0.4419      ,4.2224        ,0.0000      ,2000.0000   ,301.08      ,4.23  
8377.0    ,0.4420      ,4.2214        ,0.0000      ,2000.0000   ,301.08      ,4.23  
8378.0    ,0.4421      ,4.2203        ,0.0000      ,2000.0000   ,301.08      ,4.23  
8379.0    ,0.4422      ,4.2193        ,0.0000      ,2000.0000   ,301.08      ,4.23  
8380.0    ,0.4423      ,4.2182        ,0.0000      ,2000.0000   ,301.07      ,4.23  
8381.0    ,0.4425      ,4.2172        ,0.0000      ,2000.0000   ,301.07      ,4.23  
8382.0    ,0.4426      ,4.2162        ,0.0000      ,2000.0000   ,301.07      ,4.24  
8383.0    ,0.4427      ,4.2151        ,0.0000      ,2000.0000   ,301.07      ,4.24  
8384.0    ,0.4428      ,4.2141        ,0.0000      ,2000.0000   ,301.07      ,4.24  
8385.0    ,0.4430      ,4.2130        ,0.0000      ,2000.0000   ,301.07      ,4.24  
8386.0    ,0.4431      ,4.2120        ,0.0000      ,2000.0000   ,301.06      ,4.24  
8387.0    ,0.4432      ,4.2110        ,0.0000      ,2000.0000   ,301.06      ,4.24  
8388.0    ,0.4433      ,4.2099        ,0.0000      ,2000.0000   ,301.06      ,4.24  
8389.0    ,0.4435      ,4.2089        ,0.0000      ,2000.0000   ,301.06      ,4.24  
8390.0    ,0.4436      ,4.2078        ,0.0000      ,2000.0000   ,301.06      ,4.24  
8391.0    ,0.4437      ,4.2068        ,0.0000      ,2000.0000   ,301.05      ,4.24  
8392.0    ,0.4438      ,4.2058        ,0.0000      ,2000.0000   ,301.05      ,4.24  
8393.0    ,0.4439      ,4.2047        ,0.0000      ,2000.0000   ,301.05      ,4.24  
8394.0    ,0.4441      ,4.2037        ,0.0000      ,2000.0000   ,301.05      ,4.24  
8395.0    ,0.4442      ,4.2027        ,0.0000      ,2000.0000   ,301.05      ,4.24  
8396.0    ,0.4443      ,4.2016        ,0.0000      ,2000.0000   ,301.05      ,4.24  
8397.0    ,0.4444      ,4.2006        ,0.0000      ,2000.0000   ,301.04      ,4.24  
8398.0    ,0.4446      ,4.1996        ,0.0000      ,2000.0000   ,301.04      ,4.24  
8399.0    ,0.4447      ,4.1985        ,0.0000      ,2000.0000   ,301.04      ,4.24  
8400.0    ,0.4448      ,4.1975        ,0.0000      ,2000.0000   ,301.04      ,4.24  
8401.0    ,0.4449      ,4.1964        ,0.0000      ,2000.0000   ,301.04      ,4.24  
8402.0    ,0.4451      ,4.1954        ,0.0000      ,2000.0000   ,301.04      ,4.24  
8403.0    ,0.4452      ,4.1944        ,0.0000      ,2000.0000   ,301.03      ,4.24  
8404.0    ,0.4453      ,4.1933        ,0.0000      ,2000.0000   ,301.03      ,4.24  
8405.0    ,0.4454      ,4.1923        ,0.0000      ,2000.0000   ,301.03      ,4.24  
8406.0    ,0.4456      ,4.1913        ,0.0000      ,2000.0000   ,301.03      ,4.24  
8407.0    ,0.4457      ,4.1902        ,0.0000      ,2000.0000   ,301.03      ,4.24  
8408.0    ,0.4458      ,4.1892        ,0.0000      ,2000.0000   ,301.03      ,4.24  
8409.0    ,0.4459      ,4.1882        ,0.0000      ,2000.0000   ,301.02      ,4.24  
8410.0    ,0.4460      ,4.1872        ,0.0000      ,2000.0000   ,301.02      ,4.24  
8411.0    ,0.4462      ,4.1861        ,0.0000      ,2000.0000   ,301.02      ,4.24  
8412.0    ,0.4463      ,4.1851        ,0.0000      ,2000.0000   ,301.02      ,4.24  
8413.0    ,0.4464      ,4.1841        ,0.0000      ,2000.0000   ,301.02      ,4.24  
8414.0    ,0.4465      ,4.1830        ,0.0000      ,2000.0000   ,301.02      ,4.24  
8415.0    ,0.4467      ,4.1820        ,0.0000      ,2000.0000   ,301.01      ,4.24  
8416.0    ,0.4468      ,4.1810        ,0.0000      ,2000.0000   ,301.01      ,4.24  
8417.0    ,0.4469      ,4.1799        ,0.0000      ,2000.0000   ,301.01      ,4.24  
8418.0    ,0.4470      ,4.1789        ,0.0000      ,2000.0000   ,301.01      ,4.24  
8419.0    ,0.4472      ,4.1779        ,0.0000      ,2000.0000   ,301.01      ,4.24  
8420.0    ,0.4473      ,4.1769        ,0.0000      ,2000.0000   ,301.01      ,4.24  
8421.0    ,0.4474      ,4.1758        ,0.0000      ,2000.0000   ,301.00      ,4.24  
8422.0    ,0.4475      ,4.1748        ,0.0000      ,2000.0000   ,301.00      ,4.24  
8423.0    ,0.4477      ,4.1738        ,0.0000      ,2000.0000   ,301.00      ,4.24  
8424.0    ,0.4478      ,4.1727        ,0.0000      ,2000.0000   ,301.00      ,4.24  
8425.0    ,0.4479      ,4.1717        ,0.0000      ,2000.0000   ,301.00      ,4.24  
8426.0    ,0.4480      ,4.1707        ,0.0000      ,2000.0000   ,301.00      ,4.24  
8427.0    ,0.4482      ,4.1697        ,0.0000      ,2000.0000   ,300.99      ,4.24  
8428.0    ,0.4483      ,4.1686        ,0.0000      ,2000.0000   ,300.99      ,4.24  
8429.0    ,0.4484      ,4.1676        ,0.0000      ,2000.0000   ,300.99      ,4.24  
8430.0    ,0.4485      ,4.1666        ,0.0000      ,2000.0000   ,300.99      ,4.24  
8431.0    ,0.4487      ,4.1656        ,0.0000      ,2000.0000   ,300.99      ,4.24  
8432.0    ,0.4488      ,4.1645        ,0.0000      ,2000.0000   ,300.98      ,4.24  
8433.0    ,0.4489      ,4.1635        ,0.0000      ,2000.0000   ,300.98      ,4.24  
8434.0    ,0.4490      ,4.1625        ,0.0000      ,2000.0000   ,300.98      ,4.24  
8435.0    ,0.4492      ,4.1615        ,0.0000      ,2000.0000   ,300.98      ,4.24  
8436.0    ,0.4493      ,4.1604        ,0.0000      ,2000.0000   ,300.98      ,4.24  
8437.0    ,0.4494      ,4.1594        ,0.0000      ,2000.0000   ,300.98      ,4.24  
8438.0    ,0.4495      ,4.1584        ,0.0000      ,2000.0000   ,300.97      ,4.24  
8439.0    ,0.4497      ,4.1574        ,0.0000      ,2000.0000   ,300.97      ,4.24  
8440.0    ,0.4498      ,4.1563        ,0.0000      ,2000.0000   ,300.97      ,4.24  
8441.0    ,0.4499      ,4.1553        ,0.0000      ,2000.0000   ,300.97      ,4.24  
8442.0    ,0.4500      ,4.1543        ,0.0000      ,2000.0000   ,300.97      ,4.24  
8443.0    ,0.4502      ,4.1533        ,0.0000      ,2000.0000   ,300.97      ,4.24  
8444.0    ,0.4503      ,4.1523        ,0.0000      ,2000.0000   ,300.96      ,4.24  
8445.0    ,0.4504      ,4.1512        ,0.0000      ,2000.0000   ,300.96      ,4.24  
8446.0    ,0.4505      ,4.1502        ,0.0000      ,2000.0000   ,300.96      ,4.24  
8447.0    ,0.4507      ,4.1492        ,0.0000      ,2000.0000   ,300.96      ,4.24  
8448.0    ,0.4508      ,4.1482        ,0.0000      ,2000.0000   ,300.96      ,4.24  
8449.0    ,0.4509      ,4.1472        ,0.0000      ,2000.0000   ,300.96      ,4.24  
8450.0    ,0.4510      ,4.1461        ,0.0000      ,2000.0000   ,300.95      ,4.24  
8451.0    ,0.4512      ,4.1451        ,0.0000      ,2000.0000   ,300.95      ,4.24  
8452.0    ,0.4513      ,4.1441        ,0.0000      ,2000.0000   ,300.95      ,4.24  
8453.0    ,0.4514      ,4.1431        ,0.0000      ,2000.0000   ,300.95      ,4.24  
8454.0    ,0.4515      ,4.1421        ,0.0000      ,2000.0000   ,300.95      ,4.24  
8455.0    ,0.4517      ,4.1411        ,0.0000      ,2000.0000   ,300.95      ,4.24  
8456.0    ,0.4518      ,4.1400        ,0.0000      ,2000.0000   ,300.94      ,4.24  
8457.0    ,0.4519      ,4.1390        ,0.0000      ,2000.0000   ,300.94      ,4.24  
8458.0    ,0.4520      ,4.1380        ,0.0000      ,2000.0000   ,300.94      ,4.24  
8459.0    ,0.4522      ,4.1370        ,0.0000      ,2000.0000   ,300.94      ,4.24  
8460.0    ,0.4523      ,4.1360        ,0.0000      ,2000.0000   ,300.94      ,4.24  
8461.0    ,0.4524      ,4.1350        ,0.0000      ,2000.0000   ,300.94      ,4.24  
8462.0    ,0.4525      ,4.1339        ,0.0000      ,2000.0000   ,300.93      ,4.24  
8463.0    ,0.4527      ,4.1329        ,0.0000      ,2000.0000   ,300.93      ,4.24  
8464.0    ,0.4528      ,4.1319        ,0.0000      ,2000.0000   ,300.93      ,4.24  
8465.0    ,0.4529      ,4.1309        ,0.0000      ,2000.0000   ,300.93      ,4.24  
8466.0    ,0.4530      ,4.1299        ,0.0000      ,2000.0000   ,300.93      ,4.24  
8467.0    ,0.4532      ,4.1289        ,0.0000      ,2000.0000   ,300.92      ,4.24  
8468.0    ,0.4533      ,4.1279        ,0.0000      ,2000.0000   ,300.92      ,4.24  
8469.0    ,0.4534      ,4.1268        ,0.0000      ,2000.0000   ,300.92      ,4.24  
8470.0    ,0.4535      ,4.1258        ,0.0000      ,2000.0000   ,300.92      ,4.24  
8471.0    ,0.4537      ,4.1248        ,0.0000      ,2000.0000   ,300.92      ,4.24  
8472.0    ,0.4538      ,4.1238        ,0.0000      ,2000.0000   ,300.92      ,4.24  
8473.0    ,0.4539      ,4.1228        ,0.0000      ,2000.0000   ,300.91      ,4.24  
8474.0    ,0.4540      ,4.1218        ,0.0000      ,2000.0000   ,300.91      ,4.24  
8475.0    ,0.4542      ,4.1208        ,0.0000      ,2000.0000   ,300.91      ,4.25  
8476.0    ,0.4543      ,4.1198        ,0.0000      ,2000.0000   ,300.91      ,4.25  
8477.0    ,0.4544      ,4.1188        ,0.0000      ,2000.0000   ,300.91      ,4.25  
8478.0    ,0.4546      ,4.1177        ,0.0000      ,2000.0000   ,300.91      ,4.25  
8479.0    ,0.4547      ,4.1167        ,0.0000      ,2000.0000   ,300.90      ,4.25  
8480.0    ,0.4548      ,4.1157        ,0.0000      ,2000.0000   ,300.90      ,4.25  
8481.0    ,0.4549      ,4.1147        ,0.0000      ,2000.0000   ,300.90      ,4.25  
8482.0    ,0.4551      ,4.1137        ,0.0000      ,2000.0000   ,300.90      ,4.25  
8483.0    ,0.4552      ,4.1127        ,0.0000      ,2000.0000   ,300.90      ,4.25  
8484.0    ,0.4553      ,4.1117        ,0.0000      ,2000.0000   ,300.90      ,4.25  
8485.0    ,0.4554      ,4.1107        ,0.0000      ,2000.0000   ,300.89      ,4.25  
8486.0    ,0.4556      ,4.1097        ,0.0000      ,2000.0000   ,300.89      ,4.25  
8487.0    ,0.4557      ,4.1087        ,0.0000      ,2000.0000   ,300.89      ,4.25  
8488.0    ,0.4558      ,4.1077        ,0.0000      ,2000.0000   ,300.89      ,4.25  
8489.0    ,0.4559      ,4.1067        ,0.0000      ,2000.0000   ,300.89      ,4.25  
8490.0    ,0.4561      ,4.1057        ,0.0000      ,2000.0000   ,300.89      ,4.25  
8491.0    ,0.4562      ,4.1046        ,0.0000      ,2000.0000   ,300.88      ,4.25  
8492.0    ,0.4563      ,4.1036        ,0.0000      ,2000.0000   ,300.88      ,4.25  
8493.0    ,0.4564      ,4.1026        ,0.0000      ,2000.0000   ,300.88      ,4.25  
8494.0    ,0.4566      ,4.1016        ,0.0000      ,2000.0000   ,300.88      ,4.25  
8495.0    ,0.4567      ,4.1006        ,0.0000      ,2000.0000   ,300.88      ,4.25  
8496.0    ,0.4568      ,4.0996        ,0.0000      ,2000.0000   ,300.88      ,4.25  
8497.0    ,0.4570      ,4.0986        ,0.0000      ,2000.0000   ,300.87      ,4.25  
8498.0    ,0.4571      ,4.0976        ,0.0000      ,2000.0000   ,300.87      ,4.25  
8499.0    ,0.4572      ,4.0966        ,0.0000      ,2000.0000   ,300.87      ,4.25  
8500.0    ,0.4573      ,4.0956        ,0.0000      ,2000.0000   ,300.87      ,4.25  
8501.0    ,0.4575      ,4.0946        ,0.0000      ,2000.0000   ,300.87      ,4.25  
8502.0    ,0.4576      ,4.0936        ,0.0000      ,2000.0000   ,300.86      ,4.25  
