Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
7470.0,0.7043,5.6707,0.0000,2000.0000,302.55,4.11
7471.0,0.7045,5.6694,0.0000,2000.0000,302.54,4.11
7472.0,0.7047,5.6680,0.0000,2000.0000,302.54,4.11
7473.0,0.7049,5.6666,0.0000,2000.0000,302.54,4.11
7474.0,0.7051,5.6653,0.0000,2000.0000,302.54,4.11
7475.0,0.7052,5.6639,0.0000,2000.0000,302.54,4.11
7476.0,0.7054,5.6625,0.0000,2000.0000,302.54,4.11
7477.0,0.7056,5.6612,0.0000,2000.0000,302.53,4.11
7478.0,0.7058,5.6598,0.0000,2000.0000,302.53,4.11
7479.0,0.7060,5.6584,0.0000,2000.0000,302.53,4.11
7480.0,0.7062,5.6571,0.0000,2000.0000,302.53,4.11
7481.0,0.7064,5.6557,0.0000,2000.0000,302.53,4.11
7482.0,0.7066,5.6543,0.0000,2000.0000,302.53,4.11
7483.0,0.7068,5.6530,0.0000,2000.0000,302.53,4.11
7484.0,0.7070,5.6516,0.0000,2000.0000,302.52,4.11
7485.0,0.7072,5.6503,0.0000,2000.0000,302.52,4.11
7486.0,0.7074,5.6489,0.0000,2000.0000,302.52,4.11
7487.0,0.7076,5.6475,0.0000,2000.0000,302.52,4.11
7488.0,0.7078,5.6462,0.0000,2000.0000,302.52,4.11
7489.0,0.7080,5.6448,0.0000,2000.0000,302.52,4.11
7490.0,0.7082,5.6435,0.0000,2000.0000,302.52,4.11
7491.0,0.7084,5.6421,0.0000,2000.0000,302.51,4.11
7492.0,0.7086,5.6407,0.0000,2000.0000,302.51,4.11
7493.0,0.7088,5.6394,0.0000,2000.0000,302.51,4.11
7494.0,0.7090,5.6380,0.0000,2000.0000,302.51,4.11
7495.0,0.7092,5.6367,0.0000,2000.0000,302.51,4.11
7496.0,0.7094,5.6353,0.0000,2000.0000,302.51,4.11
7497.0,0.7096,5.6340,0.0000,2000.0000,302.50,4.11
7498.0,0.7098,5.6326,0.0000,2000.0000,302.50,4.11
7499.0,0.7100,5.6313,0.0000,2000.0000,302.50,4.11
7500.0,0.7102,5.6299,0.0000,2000.0000,302.50,4.11
7501.0,0.7104,5.6285,0.0000,2000.0000,302.50,4.11
7502.0,0.7106,5.6272,0.0000,2000.0000,302.50,4.11
7503.0,0.7108,5.6258,0.0000,2000.0000,302.50,4.11
7504.0,0.7110,5.6245,0.0000,2000.0000,302.49,4.11
7505.0,0.7111,5.6231,0.0000,2000.0000,302.49,4.11
7506.0,0.7113,5.6218,0.0000,2000.0000,302.49,4.11
7507.0,0.7115,5.6204,0.0000,2000.0000,302.49,4.11
7508.0,0.7117,5.6191,0.0000,2000.0000,302.49,4.11
7509.0,0.7119,5.6177,0.0000,2000.0000,302.49,4.11
7510.0,0.7121,5.6164,0.0000,2000.0000,302.48,4.11
7511.0,0.7123,5.6150,0.0000,2000.0000,302.48,4.11
7512.0,0.7125,5.6137,0.0000,2000.0000,302.48,4.11
7513.0,0.7127,5.6123,0.0000,2000.0000,302.48,4.11
7514.0,0.7129,5.6110,0.0000,2000.0000,302.48,4.11
7515.0,0.7131,5.6096,0.0000,2000.0000,302.48,4.11
7516.0,0.7133,5.6083,0.0000,2000.0000,302.48,4.11
7517.0,0.7135,5.6069,0.0000,2000.0000,302.47,4.11
7518.0,0.7137,5.6056,0.0000,2000.0000,302.47,4.11
7519.0,0.7139,5.6042,0.0000,2000.0000,302.47,4.11
7520.0,0.7141,5.6029,0.0000,2000.0000,302.47,4.11
7521.0,0.7143,5.6016,0.0000,2000.0000,302.47,4.11
7522.0,0.7145,5.6002,0.0000,2000.0000,302.47,4.11
7523.0,0.7147,5.5989,0.0000,2000.0000,302.47,4.11
7524.0,0.7149,5.5975,0.0000,2000.0000,302.46,4.11
7525.0,0.7151,5.5962,0.0000,2000.0000,302.46,4.11
7526.0,0.7153,5.5948,0.0000,2000.0000,302.46,4.11
7527.0,0.7155,5.5935,0.0000,2000.0000,302.46,4.11
7528.0,0.7157,5.5921,0.0000,2000.0000,302.46,4.11
7529.0,0.7159,5.5908,0.0000,2000.0000,302.46,4.11
7530.0,0.7161,5.5895,0.0000,2000.0000,302.45,4.11
7531.0,0.7163,5.5881,0.0000,2000.0000,302.45,4.11
7532.0,0.7165,5.5868,0.0000,2000.0000,302.45,4.11
7533.0,0.7167,5.5854,0.0000,2000.0000,302.45,4.11
7534.0,0.7169,5.5841,0.0000,2000.0000,302.45,4.11
7535.0,0.7171,5.5828,0.0000,2000.0000,302.45,4.11
7536.0,0.7173,5.5814,0.0000,2000.0000,302.45,4.11
7537.0,0.7175,5.5801,0.0000,2000.0000,302.44,4.11
7538.0,0.7177,5.5787,0.0000,2000.0000,302.44,4.11
7539.0,0.7179,5.5774,0.0000,2000.0000,302.44,4.11
7540.0,0.7181,5.5761,0.0000,2000.0000,302.44,4.11
7541.0,0.7183,5.5747,0.0000,2000.0000,302.44,4.11
7542.0,0.7185,5.5734,0.0000,2000.0000,302.44,4.11
7543.0,0.7187,5.5721,0.0000,2000.0000,302.43,4.11
7544.0,0.7189,5.5707,0.0000,2000.0000,302.43,4.11
7545.0,0.7191,5.5694,0.0000,2000.0000,302.43,4.11
7546.0,0.7193,5.5681,0.0000,2000.0000,302.43,4.11
7547.0,0.7195,5.5667,0.0000,2000.0000,302.43,4.11
7548.0,0.7197,5.5654,0.0000,2000.0000,302.43,4.11
7549.0,0.7199,5.5641,0.0000,2000.0000,302.43,4.11
7550.0,0.7201,5.5627,0.0000,2000.0000,302.42,4.11
7551.0,0.7203,5.5614,0.0000,2000.0000,302.42,4.11
7552.0,0.7205,5.5601,0.0000,2000.0000,302.42,4.11
7553.0,0.7207,5.5587,0.0000,2000.0000,302.42,4.12
7554.0,0.7209,5.5574,0.0000,2000.0000,302.42,4.12
7555.0,0.7211,5.5561,0.0000,2000.0000,302.42,4.12
7556.0,0.7213,5.5547,0.0000,2000.0000,302.41,4.12
7557.0,0.7215,5.5534,0.0000,2000.0000,302.41,4.12
7558.0,0.7217,5.5521,0.0000,2000.0000,302.41,4.12
7559.0,0.7219,5.5507,0.0000,2000.0000,302.41,4.12
7560.0,0.7221,5.5494,0.0000,2000.0000,302.41,4.12
7561.0,0.7223,5.5481,0.0000,2000.0000,302.41,4.12
7562.0,0.7225,5.5468,0.0000,2000.0000,302.41,4.12
7563.0,0.7227,5.5454,0.0000,2000.0000,302.40,4.12
7564.0,0.7229,5.5441,0.0000,2000.0000,302.40,4.12
7565.0,0.7231,5.5428,0.0000,2000.0000,302.40,4.12
7566.0,0.7233,5.5415,0.0000,2000.0000,302.40,4.12
7567.0,0.7235,5.5401,0.0000,2000.0000,302.40,4.12
7568.0,0.7237,5.5388,0.0000,2000.0000,302.40,4.12
7569.0,0.7239,5.5375,0.0000,2000.0000,302.39,4.12
7570.0,0.7241,5.5362,0.0000,2000.0000,302.39,4.12
7571.0,0.7243,5.5348,0.0000,2000.0000,302.39,4.12
7572.0,0.7245,5.5335,0.0000,2000.0000,302.39,4.12
7573.0,0.7247,5.5322,0.0000,2000.0000,302.39,4.12
7574.0,0.7249,5.5309,0.0000,2000.0000,302.39,4.12
7575.0,0.7251,5.5295,0.0000,2000.0000,302.39,4.12
7576.0,0.7253,5.5282,0.0000,2000.0000,302.38,4.12
7577.0,0.7255,5.5269,0.0000,2000.0000,302.38,4.12
7578.0,0.7257,5.5256,0.0000,2000.0000,302.38,4.12
7579.0,0.7259,5.5243,0.0000,2000.0000,302.38,4.12
7580.0,0.7261,5.5229,0.0000,2000.0000,302.38,4.12
7581.0,0.7263,5.5216,0.0000,2000.0000,302.38,4.12
7582.0,0.7265,5.5203,0.0000,2000.0000,302.38,4.12
7583.0,0.7267,5.5190,0.0000,2000.0000,302.37,4.12
7584.0,0.7269,5.5177,0.0000,2000.0000,302.37,4.12
7585.0,0.7271,5.5163,0.0000,2000.0000,302.37,4.12
7586.0,0.7273,5.5150,0.0000,2000.0000,302.37,4.12
7587.0,0.7275,5.5137,0.0000,2000.0000,302.37,4.12
7588.0,0.7277,5.5124,0.0000,2000.0000,302.37,4.12
7589.0,0.7279,5.5111,0.0000,2000.0000,302.36,4.12
7590.0,0.7281,5.5098,0.0000,2000.0000,302.36,4.12
7591.0,0.7283,5.5084,0.0000,2000.0000,302.36,4.12
7592.0,0.7285,5.5071,0.0000,2000.0000,302.36,4.12
7593.0,0.7287,5.5058,0.0000,2000.0000,302.36,4.12
7594.0,0.7289,5.5045,0.0000,2000.0000,302.36,4.12
7595.0,0.7291,5.5032,0.0000,2000.0000,302.36,4.12
7596.0,0.7294,5.5019,0.0000,2000.0000,302.35,4.12
7597.0,0.7296,5.5006,0.0000,2000.0000,302.35,4.12
7598.0,0.7298,5.4992,0.0000,2000.0000,302.35,4.12
7599.0,0.7300,5.4979,0.0000,2000.0000,302.35,4.12
7600.0,0.7302,5.4966,0.0000,2000.0000,302.35,4.12
7601.0,0.7304,5.4953,0.0000,2000.0000,302.35,4.12
7602.0,0.7306,5.4940,0.0000,2000.0000,302.34,4.12
7603.0,0.7308,5.4927,0.0000,2000.0000,302.34,4.12
7604.0,0.7310,5.4914,0.0000,2000.0000,302.34,4.12
7605.0,0.7312,5.4901,0.0000,2000.0000,302.34,4.12
7606.0,0.7314,5.4888,0.0000,2000.0000,302.34,4.12
7607.0,0.7316,5.4875,0.0000,2000.0000,302.34,4.12
7608.0,0.7318,5.4861,0.0000,2000.0000,302.34,4.12
7609.0,0.7320,5.4848,0.0000,2000.0000,302.33,4.12
7610.0,0.7322,5.4835,0.0000,2000.0000,302.33,4.12
7611.0,0.7324,5.4822,0.0000,2000.0000,302.33,4.12
7612.0,0.7326,5.4809,0.0000,2000.0000,302.33,4.12
7613.0,0.7328,5.4796,0.0000,2000.0000,302.33,4.12
7614.0,0.7330,5.4783,0.0000,2000.0000,302.33,4.12
7615.0,0.7332,5.4770,0.0000,2000.0000,302.32,4.12
7616.0,0.7334,5.4757,0.0000,2000.0000,302.32,4.12
7617.0,0.7336,5.4744,0.0000,2000.0000,302.32,4.12
7618.0,0.7338,5.4731,0.0000,2000.0000,302.32,4.12
7619.0,0.7340,5.4718,0.0000,2000.0000,302.32,4.12
7620.0,0.7342,5.4705,0.0000,2000.0000,302.32,4.12
7621.0,0.7344,5.4692,0.0000,2000.0000,302.31,4.12
7622.0,0.7346,5.4679,0.0000,2000.0000,302.31,4.12
7623.0,0.7348,5.4666,0.0000,2000.0000,302.31,4.12
7624.0,0.7350,5.4653,0.0000,2000.0000,302.31,4.12
7625.0,0.7353,5.4640,0.0000,2000.0000,302.31,4.12
7626.0,0.7355,5.4627,0.0000,2000.0000,302.31,4.12
7627.0,0.7357,5.4614,0.0000,2000.0000,302.31,4.12
7628.0,0.7359,5.4601,0.0000,2000.0000,302.30,4.12
7629.0,0.7361,5.4588,0.0000,2000.0000,302.30,4.12
7630.0,0.7363,5.4575,0.0000,2000.0000,302.30,4.12
7631.0,0.7365,5.4562,0.0000,2000.0000,302.30,4.12
7632.0,0.7367,5.4549,0.0000,2000.0000,302.30,4.12
7633.0,0.7369,5.4536,0.0000,2000.0000,302.30,4.12
7634.0,0.7371,5.4523,0.0000,2000.0000,302.29,4.12
7635.0,0.7373,5.4510,0.0000,2000.0000,302.29,4.12
7636.0,0.7375,5.4497,0.0000,2000.0000,302.29,4.12
7637.0,0.7377,5.4484,0.0000,2000.0000,302.29,4.12
7638.0,0.7379,5.4471,0.0000,2000.0000,302.29,4.12
7639.0,0.7381,5.4458,0.0000,2000.0000,302.29,4.12
7640.0,0.7383,5.4445,0.0000,2000.0000,302.29,4.12
7641.0,0.7385,5.4432,0.0000,2000.0000,302.28,4.12
7642.0,0.7387,5.4419,0.0000,2000.0000,302.28,4.12
7643.0,0.7389,5.4406,0.0000,2000.0000,302.28,4.12
7644.0,0.7391,5.4393,0.0000,2000.0000,302.28,4.12
7645.0,0.7393,5.4380,0.0000,2000.0000,302.28,4.12
7646.0,0.7396,5.4367,0.0000,2000.0000,302.28,4.12
7647.0,0.7398,5.4355,0.0000,2000.0000,302.27,4.12
7648.0,0.7400,5.4342,0.0000,2000.0000,302.27,4.12
7649.0,0.7402,5.4329,0.0000,2000.0000,302.27,4.12
7650.0,0.7404,5.4316,0.0000,2000.0000,302.27,4.13
7651.0,0.7406,5.4303,0.0000,2000.0000,302.27,4.13
7652.0,0.7408,5.4290,0.0000,2000.0000,302.27,4.13
7653.0,0.7410,5.4277,0.0000,2000.0000,302.27,4.13
7654.0,0.7412,5.4264,0.0000,2000.0000,302.26,4.13
7655.0,0.7414,5.4251,0.0000,2000.0000,302.26,4.13
7656.0,0.7416,5.4238,0.0000,2000.0000,302.26,4.13
7657.0,0.7418,5.4226,0.0000,2000.0000,302.26,4.13
7658.0,0.7420,5.4213,0.0000,2000.0000,302.26,4.13
7659.0,0.7422,5.4200,0.0000,2000.0000,302.26,4.13
7660.0,0.7424,5.4187,0.0000,2000.0000,302.25,4.13
7661.0,0.7426,5.4174,0.0000,2000.0000,302.25,4.13
7662.0,0.7428,5.4161,0.0000,2000.0000,302.25,4.13
7663.0,0.7431,5.4148,0.0000,2000.0000,302.25,4.13
7664.0,0.7433,5.4136,0.0000,2000.0000,302.25,4.13
7665.0,0.7435,5.4123,0.0000,2000.0000,302.25,4.13
7666.0,0.7437,5.4110,0.0000,2000.0000,302.25,4.13
7667.0,0.7439,5.4097,0.0000,2000.0000,302.24,4.13
7668.0,0.7441,5.4084,0.0000,2000.0000,302.24,4.13
7669.0,0.7443,5.4071,0.0000,2000.0000,302.24,4.13
7670.0,0.7445,5.4059,0.0000,2000.0000,302.24,4.13
7671.0,0.7447,5.4046,0.0000,2000.0000,302.24,4.13
7672.0,0.7449,5.4033,0.0000,2000.0000,302.24,4.13
7673.0,0.7451,5.4020,0.0000,2000.0000,302.23,4.13
7674.0,0.7453,5.4007,0.0000,2000.0000,302.23,4.13
7675.0,0.7455,5.3995,0.0000,2000.0000,302.23,4.13
7676.0,0.7457,5.3982,0.0000,2000.0000,302.23,4.13
7677.0,0.7459,5.3969,0.0000,2000.0000,302.23,4.13
7678.0,0.7462,5.3956,0.0000,2000.0000,302.23,4.13
7679.0,0.7464,5.3943,0.0000,2000.0000,302.22,4.13
7680.0,0.7466,5.3931,0.0000,2000.0000,302.22,4.13
7681.0,0.7468,5.3918,0.0000,2000.0000,302.22,4.13
7682.0,0.7470,5.3905,0.0000,2000.0000,302.22,4.13
7683.0,0.7472,5.3892,0.0000,2000.0000,302.22,4.13
7684.0,0.7474,5.3880,0.0000,2000.0000,302.22,4.13
7685.0,0.7476,5.3867,0.0000,2000.0000,302.22,4.13
7686.0,0.7478,5.3854,0.0000,2000.0000,302.21,4.13
7687.0,0.7480,5.3841,0.0000,2000.0000,302.21,4.13
7688.0,0.7482,5.3829,0.0000,2000.0000,302.21,4.13
7689.0,0.7484,5.3816,0.0000,2000.0000,302.21,4.13
7690.0,0.7486,5.3803,0.0000,2000.0000,302.21,4.13
7691.0,0.7489,5.3790,0.0000,2000.0000,302.21,4.13
7692.0,0.7491,5.3778,0.0000,2000.0000,302.20,4.13
7693.0,0.7493,5.3765,0.0000,2000.0000,302.20,4.13
7694.0,0.7495,5.3752,0.0000,2000.0000,302.20,4.13
7695.0,0.7497,5.3739,0.0000,2000.0000,302.20,4.13
7696.0,0.7499,5.3727,0.0000,2000.0000,302.20,4.13
7697.0,0.7501,5.3714,0.0000,2000.0000,302.20,4.13
7698.0,0.7503,5.3701,0.0000,2000.0000,302.19,4.13
7699.0,0.7505,5.3689,0.0000,2000.0000,302.19,4.13
7700.0,0.7507,5.3676,0.0000,2000.0000,302.19,4.13
7701.0,0.7509,5.3663,0.0000,2000.0000,302.19,4.13
7702.0,0.7511,5.3650,0.0000,2000.0000,302.19,4.13
7703.0,0.7514,5.3638,0.0000,2000.0000,302.19,4.13
7704.0,0.7516,5.3625,0.0000,2000.0000,302.19,4.13
7705.0,0.7518,5.3612,0.0000,2000.0000,302.18,4.13
7706.0,0.7520,5.3600,0.0000,2000.0000,302.18,4.13
7707.0,0.7522,5.3587,0.0000,2000.0000,302.18,4.13
7708.0,0.7524,5.3574,0.0000,2000.0000,302.18,4.13
7709.0,0.7526,5.3562,0.0000,2000.0000,302.18,4.13
7710.0,0.7528,5.3549,0.0000,2000.0000,302.18,4.13
7711.0,0.7530,5.3536,0.0000,2000.0000,302.17,4.13
7712.0,0.7532,5.3524,0.0000,2000.0000,302.17,4.13
7713.0,0.7534,5.3511,0.0000,2000.0000,302.17,4.13
7714.0,0.7537,5.3499,0.0000,2000.0000,302.17,4.13
7715.0,0.7539,5.3486,0.0000,2000.0000,302.17,4.13
7716.0,0.7541,5.3473,0.0000,2000.0000,302.17,4.13
7717.0,0.7543,5.3461,0.0000,2000.0000,302.17,4.13
7718.0,0.7545,5.3448,0.0000,2000.0000,302.16,4.13
7719.0,0.7547,5.3435,0.0000,2000.0000,302.16,4.13
7720.0,0.7549,5.3423,0.0000,2000.0000,302.16,4.13
7721.0,0.7551,5.3410,0.0000,2000.0000,302.16,4.13
7722.0,0.7553,5.3398,0.0000,2000.0000,302.16,4.13
7723.0,0.7555,5.3385,0.0000,2000.0000,302.16,4.13
7724.0,0.7557,5.3372,0.0000,2000.0000,302.15,4.13
7725.0,0.7560,5.3360,0.0000,2000.0000,302.15,4.13
7726.0,0.7562,5.3347,0.0000,2000.0000,302.15,4.13
7727.0,0.7564,5.3335,0.0000,2000.0000,302.15,4.13
7728.0,0.7566,5.3322,0.0000,2000.0000,302.15,4.13
7729.0,0.7568,5.3309,0.0000,2000.0000,302.15,4.13
7730.0,0.7570,5.3297,0.0000,2000.0000,302.14,4.13
7731.0,0.7572,5.3284,0.0000,2000.0000,302.14,4.13
7732.0,0.7574,5.3272,0.0000,2000.0000,302.14,4.13
7733.0,0.7576,5.3259,0.0000,2000.0000,302.14,4.13
7734.0,0.7579,5.3247,0.0000,2000.0000,302.14,4.13
7735.0,0.7581,5.3234,0.0000,2000.0000,302.14,4.13
7736.0,0.7583,5.3222,0.0000,2000.0000,302.14,4.13
7737.0,0.7585,5.3209,0.0000,2000.0000,302.13,4.13
7738.0,0.7587,5.3196,0.0000,2000.0000,302.13,4.13
7739.0,0.7589,5.3184,0.0000,2000.0000,302.13,4.13
7740.0,0.7591,5.3171,0.0000,2000.0000,302.13,4.13
7741.0,0.7593,5.3159,0.0000,2000.0000,302.13,4.13
7742.0,0.7595,5.3146,0.0000,2000.0000,302.13,4.13
7743.0,0.7597,5.3134,0.0000,2000.0000,302.12,4.13
7744.0,0.7600,5.3121,0.0000,2000.0000,302.12,4.13
7745.0,0.7602,5.3109,0.0000,2000.0000,302.12,4.13
7746.0,0.7604,5.3096,0.0000,2000.0000,302.12,4.13
7747.0,0.7606,5.3084,0.0000,2000.0000,302.12,4.14
7748.0,0.7608,5.3071,0.0000,2000.0000,302.12,4.14
7749.0,0.7610,5.3059,0.0000,2000.0000,302.11,4.14
7750.0,0.7612,5.3046,0.0000,2000.0000,302.11,4.14
7751.0,0.7614,5.3034,0.0000,2000.0000,302.11,4.14
7752.0,0.7617,5.3021,0.0000,2000.0000,302.11,4.14
7753.0,0.7619,5.3009,0.0000,2000.0000,302.11,4.14
7754.0,0.7621,5.2996,0.0000,2000.0000,302.11,4.14
7755.0,0.7623,5.2984,0.0000,2000.0000,302.11,4.14
7756.0,0.7625,5.2971,0.0000,2000.0000,302.10,4.14
7757.0,0.7627,5.2959,0.0000,2000.0000,302.10,4.14
7758.0,0.7629,5.2947,0.0000,2000.0000,302.10,4.14
7759.0,0.7631,5.2934,0.0000,2000.0000,302.10,4.14
7760.0,0.7633,5.2922,0.0000,2000.0000,302.10,4.14
7761.0,0.7636,5.2909,0.0000,2000.0000,302.10,4.14
7762.0,0.7638,5.2897,0.0000,2000.0000,302.09,4.14
7763.0,0.7640,5.2884,0.0000,2000.0000,302.09,4.14
7764.0,0.7642,5.2872,0.0000,2000.0000,302.09,4.14
7765.0,0.7644,5.2859,0.0000,2000.0000,302.09,4.14
7766.0,0.7646,5.2847,0.0000,2000.0000,302.09,4.14
7767.0,0.7648,5.2835,0.0000,2000.0000,302.09,4.14
7768.0,0.7650,5.2822,0.0000,2000.0000,302.08,4.14
7769.0,0.7653,5.2810,0.0000,2000.0000,302.08,4.14
7770.0,0.7655,5.2797,0.0000,2000.0000,302.08,4.14
7771.0,0.7657,5.2785,0.0000,2000.0000,302.08,4.14
7772.0,0.7659,5.2773,0.0000,2000.0000,302.08,4.14
7773.0,0.7661,5.2760,0.0000,2000.0000,302.08,4.14
7774.0,0.7663,5.2748,0.0000,2000.0000,302.08,4.14
7775.0,0.7665,5.2735,0.0000,2000.0000,302.07,4.14
7776.0,0.7667,5.2723,0.0000,2000.0000,302.07,4.14
7777.0,0.7670,5.2711,0.0000,2000.0000,302.07,4.14
7778.0,0.7672,5.2698,0.0000,2000.0000,302.07,4.14
7779.0,0.7674,5.2686,0.0000,2000.0000,302.07,4.14
7780.0,0.7676,5.2673,0.0000,2000.0000,302.07,4.14
7781.0,0.7678,5.2661,0.0000,2000.0000,302.06,4.14
7782.0,0.7680,5.2649,0.0000,2000.0000,302.06,4.14
7783.0,0.7682,5.2636,0.0000,2000.0000,302.06,4.14
7784.0,0.7685,5.2624,0.0000,2000.0000,302.06,4.14
7785.0,0.7687,5.2612,0.0000,2000.0000,302.06,4.14
7786.0,0.7689,5.2599,0.0000,2000.0000,302.06,4.14
7787.0,0.7691,5.2587,0.0000,2000.0000,302.05,4.14
7788.0,0.7693,5.2575,0.0000,2000.0000,302.05,4.14
7789.0,0.7695,5.2562,0.0000,2000.0000,302.05,4.14
7790.0,0.7697,5.2550,0.0000,2000.0000,302.05,4.14
7791.0,0.7699,5.2538,0.0000,2000.0000,302.05,4.14
7792.0,0.7702,5.2525,0.0000,2000.0000,302.05,4.14
7793.0,0.7704,5.2513,0.0000,2000.0000,302.04,4.14
7794.0,0.7706,5.2501,0.0000,2000.0000,302.04,4.14
7795.0,0.7708,5.2488,0.0000,2000.0000,302.04,4.14
7796.0,0.7710,5.2476,0.0000,2000.0000,302.04,4.14
7797.0,0.7712,5.2464,0.0000,2000.0000,302.04,4.14
7798.0,0.7714,5.2452,0.0000,2000.0000,302.04,4.14
7799.0,0.7717,5.2439,0.0000,2000.0000,302.04,4.14
7800.0,0.7719,5.2427,0.0000,2000.0000,302.03,4.14
7801.0,0.7721,5.2415,0.0000,2000.0000,302.03,4.14
7802.0,0.7723,5.2402,0.0000,2000.0000,302.03,4.14
7803.0,0.7725,5.2390,0.0000,2000.0000,302.03,4.14
7804.0,0.7727,5.2378,0.0000,2000.0000,302.03,4.14
7805.0,0.7729,5.2366,0.0000,2000.0000,302.03,4.14
7806.0,0.7732,5.2353,0.0000,2000.0000,302.02,4.14
7807.0,0.7734,5.2341,0.0000,2000.0000,302.02,4.14
7808.0,0.7736,5.2329,0.0000,2000.0000,302.02,4.14
7809.0,0.7738,5.2317,0.0000,2000.0000,302.02,4.14
7810.0,0.7740,5.2304,0.0000,2000.0000,302.02,4.14
7811.0,0.7742,5.2292,0.0000,2000.0000,302.02,4.14
7812.0,0.7745,5.2280,0.0000,2000.0000,302.01,4.14
7813.0,0.7747,5.2268,0.0000,2000.0000,302.01,4.14
7814.0,0.7749,5.2255,0.0000,2000.0000,302.01,4.14
7815.0,0.7751,5.2243,0.0000,2000.0000,302.01,4.14
7816.0,0.7753,5.2231,0.0000,2000.0000,302.01,4.14
7817.0,0.7755,5.2219,0.0000,2000.0000,302.01,4.14
7818.0,0.7757,5.2206,0.0000,2000.0000,302.00,4.14
7819.0,0.7760,5.2194,0.0000,2000.0000,302.00,4.14
7820.0,0.7762,5.2182,0.0000,2000.0000,302.00,4.14
7821.0,0.7764,5.2170,0.0000,2000.0000,302.00,4.14
7822.0,0.7766,5.2158,0.0000,2000.0000,302.00,4.14
7823.0,0.7768,5.2145,0.0000,2000.0000,302.00,4.14
7824.0,0.7770,5.2133,0.0000,2000.0000,302.00,4.14
7825.0,0.7773,5.2121,0.0000,2000.0000,301.99,4.14
7826.0,0.7775,5.2109,0.0000,2000.0000,301.99,4.14
7827.0,0.7777,5.2097,0.0000,2000.0000,301.99,4.14
7828.0,0.7779,5.2085,0.0000,2000.0000,301.99,4.14
7829.0,0.7781,5.2072,0.0000,2000.0000,301.99,4.14
7830.0,0.7783,5.2060,0.0000,2000.0000,301.99,4.14
7831.0,0.7785,5.2048,0.0000,2000.0000,301.98,4.14
7832.0,0.7788,5.2036,0.0000,2000.0000,301.98,4.14
7833.0,0.7790,5.2024,0.0000,2000.0000,301.98,4.14
7834.0,0.7792,5.2012,0.0000,2000.0000,301.98,4.14
7835.0,0.7794,5.1999,0.0000,2000.0000,301.98,4.14
7836.0,0.7796,5.1987,0.0000,2000.0000,301.98,4.14
7837.0,0.7798,5.1975,0.0000,2000.0000,301.97,4.14
7838.0,0.7801,5.1963,0.0000,2000.0000,301.97,4.14
7839.0,0.7803,5.1951,0.0000,2000.0000,301.97,4.14
7840.0,0.7805,5.1939,0.0000,2000.0000,301.97,4.14
7841.0,0.7807,5.1927,0.0000,2000.0000,301.97,4.14
7842.0,0.7809,5.1915,0.0000,2000.0000,301.97,4.14
7843.0,0.7811,5.1902,0.0000,2000.0000,301.96,4.14
7844.0,0.7814,5.1890,0.0000,2000.0000,301.96,4.14
7845.0,0.7816,5.1878,0.0000,2000.0000,301.96,4.15
7846.0,0.7818,5.1866,0.0000,2000.0000,301.96,4.15
7847.0,0.7820,5.1854,0.0000,2000.0000,301.96,4.15
7848.0,0.7822,5.1842,0.0000,2000.0000,301.96,4.15
7849.0,0.7825,5.1830,0.0000,2000.0000,301.96,4.15
7850.0,0.7827,5.1818,0.0000,2000.0000,301.95,4.15
7851.0,0.7829,5.1806,0.0000,2000.0000,301.95,4.15
7852.0,0.7831,5.1794,0.0000,2000.0000,301.95,4.15
7853.0,0.7833,5.1782,0.0000,2000.0000,301.95,4.15
7854.0,0.7835,5.1769,0.0000,2000.0000,301.95,4.15
7855.0,0.7838,5.1757,0.0000,2000.0000,301.95,4.15
7856.0,0.7840,5.1745,0.0000,2000.0000,301.94,4.15
7857.0,0.7842,5.1733,0.0000,2000.0000,301.94,4.15
7858.0,0.7844,5.1721,0.0000,2000.0000,301.94,4.15
7859.0,0.7846,5.1709,0.0000,2000.0000,301.94,4.15
7860.0,0.7848,5.1697,0.0000,2000.0000,301.94,4.15
7861.0,0.7851,5.1685,0.0000,2000.0000,301.94,4.15
7862.0,0.7853,5.1673,0.0000,2000.0000,301.93,4.15
7863.0,0.7855,5.1661,0.0000,2000.0000,301.93,4.15
7864.0,0.7857,5.1649,0.0000,2000.0000,301.93,4.15
7865.0,0.7859,5.1637,0.0000,2000.0000,301.93,4.15
7866.0,0.7862,5.1625,0.0000,2000.0000,301.93,4.15
7867.0,0.7864,5.1613,0.0000,2000.0000,301.93,4.15
7868.0,0.7866,5.1601,0.0000,2000.0000,301.92,4.15
7869.0,0.7868,5.1589,0.0000,2000.0000,301.92,4.15
7870.0,0.7870,5.1577,0.0000,2000.0000,301.92,4.15
7871.0,0.7872,5.1565,0.0000,2000.0000,301.92,4.15
7872.0,0.7875,5.1553,0.0000,2000.0000,301.92,4.15
7873.0,0.7877,5.1541,0.0000,2000.0000,301.92,4.15
7874.0,0.7879,5.1529,0.0000,2000.0000,301.92,4.15
7875.0,0.7881,5.1517,0.0000,2000.0000,301.91,4.15
7876.0,0.7883,5.1505,0.0000,2000.0000,301.91,4.15
7877.0,0.7886,5.1493,0.0000,2000.0000,301.91,4.15
7878.0,0.7888,5.1481,0.0000,2000.0000,301.91,4.15
7879.0,0.7890,5.1469,0.0000,2000.0000,301.91,4.15
